spec,date,tags,year,month
data science,2020-09-01,"[{""tech"": ""pytorch"", ""freq"": ""100.0%""}, {""tech"": ""tensorflow"", ""freq"": ""100.0%""}, {""tech"": ""python"", ""freq"": ""100.0%""}, {""tech"": ""docker"", ""freq"": ""50.0%""}, {""tech"": ""git"", ""freq"": ""50.0%""}, {""tech"": ""pandas"", ""freq"": ""50.0%""}, {""tech"": ""linux"", ""freq"": ""50.0%""}, {""tech"": ""opencv"", ""freq"": ""50.0%""}, {""tech"": ""prediction"", ""freq"": ""50.0%""}, {""tech"": ""java"", ""freq"": ""50.0%""}]",2020,09
data science,2020-10-01,"[{""tech"": ""python"", ""freq"": ""83.33%""}, {""tech"": ""sql"", ""freq"": ""75.0%""}, {""tech"": ""pandas"", ""freq"": ""75.0%""}, {""tech"": ""git"", ""freq"": ""66.67%""}, {""tech"": ""tensorflow"", ""freq"": ""66.67%""}, {""tech"": ""pytorch"", ""freq"": ""66.67%""}, {""tech"": ""keras"", ""freq"": ""50.0%""}, {""tech"": ""numpy"", ""freq"": ""50.0%""}, {""tech"": ""nlp"", ""freq"": ""50.0%""}, {""tech"": ""linux"", ""freq"": ""41.67%""}]",2020,10
devops,2016-01-01,"[{""tech"": ""bash"", ""freq"": ""93.33%""}, {""tech"": ""python"", ""freq"": ""80.0%""}, {""tech"": ""git"", ""freq"": ""73.33%""}, {""tech"": ""c++"", ""freq"": ""73.33%""}, {""tech"": ""stl"", ""freq"": ""66.67%""}, {""tech"": ""gcc"", ""freq"": ""66.67%""}, {""tech"": ""gdb"", ""freq"": ""66.67%""}, {""tech"": ""opengl"", ""freq"": ""60.0%""}, {""tech"": ""xml"", ""freq"": ""60.0%""}, {""tech"": ""integration"", ""freq"": ""60.0%""}]",2016,01
devops,2016-02-01,"[{""tech"": ""bash"", ""freq"": ""85.0%""}, {""tech"": ""python"", ""freq"": ""75.0%""}, {""tech"": ""opengl"", ""freq"": ""70.0%""}, {""tech"": ""c++"", ""freq"": ""70.0%""}, {""tech"": ""xml"", ""freq"": ""65.0%""}, {""tech"": ""stl"", ""freq"": ""65.0%""}, {""tech"": ""integration"", ""freq"": ""65.0%""}, {""tech"": ""gcc"", ""freq"": ""65.0%""}, {""tech"": ""gdb"", ""freq"": ""65.0%""}, {""tech"": ""git"", ""freq"": ""65.0%""}]",2016,02
devops,2016-03-01,"[{""tech"": ""bash"", ""freq"": ""96.0%""}, {""tech"": ""python"", ""freq"": ""88.0%""}, {""tech"": ""c++"", ""freq"": ""68.0%""}, {""tech"": ""git"", ""freq"": ""68.0%""}, {""tech"": ""svn"", ""freq"": ""64.0%""}, {""tech"": ""integration"", ""freq"": ""60.0%""}, {""tech"": ""gdb"", ""freq"": ""52.0%""}, {""tech"": ""opengl"", ""freq"": ""48.0%""}, {""tech"": ""xml"", ""freq"": ""48.0%""}, {""tech"": ""stl"", ""freq"": ""48.0%""}]",2016,03
devops,2016-04-01,"[{""tech"": ""python"", ""freq"": ""91.67%""}, {""tech"": ""bash"", ""freq"": ""83.33%""}, {""tech"": ""git"", ""freq"": ""75.0%""}, {""tech"": ""opengl"", ""freq"": ""66.67%""}, {""tech"": ""xml"", ""freq"": ""66.67%""}, {""tech"": ""stl"", ""freq"": ""66.67%""}, {""tech"": ""integration"", ""freq"": ""66.67%""}, {""tech"": ""gcc"", ""freq"": ""66.67%""}, {""tech"": ""gdb"", ""freq"": ""66.67%""}, {""tech"": ""c++"", ""freq"": ""66.67%""}]",2016,04
devops,2016-05-01,"[{""tech"": ""bash"", ""freq"": ""100.0%""}, {""tech"": ""python"", ""freq"": ""90.0%""}, {""tech"": ""git"", ""freq"": ""50.0%""}, {""tech"": ""linux"", ""freq"": ""50.0%""}, {""tech"": ""opengl"", ""freq"": ""40.0%""}, {""tech"": ""xml"", ""freq"": ""40.0%""}, {""tech"": ""stl"", ""freq"": ""40.0%""}, {""tech"": ""integration"", ""freq"": ""40.0%""}, {""tech"": ""gcc"", ""freq"": ""40.0%""}, {""tech"": ""gdb"", ""freq"": ""40.0%""}]",2016,05
devops,2016-06-01,"[{""tech"": ""python"", ""freq"": ""91.3%""}, {""tech"": ""bash"", ""freq"": ""82.61%""}, {""tech"": ""linux"", ""freq"": ""52.17%""}, {""tech"": ""perl"", ""freq"": ""52.17%""}, {""tech"": ""c++"", ""freq"": ""47.83%""}, {""tech"": ""c"", ""freq"": ""39.13%""}, {""tech"": ""git"", ""freq"": ""26.09%""}, {""tech"": ""sdk"", ""freq"": ""26.09%""}, {""tech"": ""mpi"", ""freq"": ""26.09%""}, {""tech"": ""openmp"", ""freq"": ""26.09%""}]",2016,06
devops,2016-07-01,"[{""tech"": ""linux"", ""freq"": ""86.67%""}, {""tech"": ""python"", ""freq"": ""53.33%""}, {""tech"": ""bash"", ""freq"": ""46.67%""}, {""tech"": ""postgresql"", ""freq"": ""40.0%""}, {""tech"": ""git"", ""freq"": ""40.0%""}, {""tech"": ""mysql"", ""freq"": ""40.0%""}, {""tech"": ""nginx"", ""freq"": ""33.33%""}, {""tech"": ""apache"", ""freq"": ""33.33%""}, {""tech"": ""oracle"", ""freq"": ""26.67%""}, {""tech"": ""c++"", ""freq"": ""26.67%""}]",2016,07
devops,2016-08-01,"[{""tech"": ""linux"", ""freq"": ""100.0%""}, {""tech"": ""c++"", ""freq"": ""66.67%""}, {""tech"": ""bash"", ""freq"": ""55.56%""}, {""tech"": ""mysql"", ""freq"": ""44.44%""}, {""tech"": ""c"", ""freq"": ""44.44%""}, {""tech"": ""python"", ""freq"": ""33.33%""}, {""tech"": ""valgrind"", ""freq"": ""33.33%""}, {""tech"": ""gcc"", ""freq"": ""33.33%""}, {""tech"": ""gdb"", ""freq"": ""33.33%""}, {""tech"": ""postgresql"", ""freq"": ""33.33%""}]",2016,08
devops,2016-09-01,"[{""tech"": ""linux"", ""freq"": ""90.0%""}, {""tech"": ""python"", ""freq"": ""80.0%""}, {""tech"": ""postgresql"", ""freq"": ""60.0%""}, {""tech"": ""perl"", ""freq"": ""40.0%""}, {""tech"": ""ip"", ""freq"": ""40.0%""}, {""tech"": ""mysql"", ""freq"": ""40.0%""}, {""tech"": ""web"", ""freq"": ""40.0%""}, {""tech"": ""bash"", ""freq"": ""40.0%""}, {""tech"": ""ansible"", ""freq"": ""30.0%""}, {""tech"": ""nginx"", ""freq"": ""30.0%""}]",2016,09
devops,2016-10-01,"[{""tech"": ""bash"", ""freq"": ""50.0%""}, {""tech"": ""linux"", ""freq"": ""50.0%""}, {""tech"": ""python"", ""freq"": ""37.5%""}, {""tech"": ""devops"", ""freq"": ""25.0%""}, {""tech"": ""mysql"", ""freq"": ""25.0%""}, {""tech"": ""ubuntu"", ""freq"": ""25.0%""}, {""tech"": ""dns"", ""freq"": ""25.0%""}, {""tech"": ""unix"", ""freq"": ""25.0%""}, {""tech"": ""postgresql"", ""freq"": ""25.0%""}, {""tech"": ""ip"", ""freq"": ""25.0%""}]",2016,10
devops,2016-11-01,"[{""tech"": ""linux"", ""freq"": ""66.67%""}, {""tech"": ""ansible"", ""freq"": ""50.0%""}, {""tech"": ""mysql"", ""freq"": ""41.67%""}, {""tech"": ""bash"", ""freq"": ""41.67%""}, {""tech"": ""git"", ""freq"": ""41.67%""}, {""tech"": ""nginx"", ""freq"": ""33.33%""}, {""tech"": ""debian"", ""freq"": ""33.33%""}, {""tech"": ""apache"", ""freq"": ""25.0%""}, {""tech"": ""python"", ""freq"": ""25.0%""}, {""tech"": ""puppet"", ""freq"": ""25.0%""}]",2016,11
devops,2016-12-01,"[{""tech"": ""linux"", ""freq"": ""85.71%""}, {""tech"": ""python"", ""freq"": ""64.29%""}, {""tech"": ""bash"", ""freq"": ""57.14%""}, {""tech"": ""mysql"", ""freq"": ""35.71%""}, {""tech"": ""nginx"", ""freq"": ""35.71%""}, {""tech"": ""jenkins"", ""freq"": ""35.71%""}, {""tech"": ""postgresql"", ""freq"": ""35.71%""}, {""tech"": ""perl"", ""freq"": ""28.57%""}, {""tech"": ""ip"", ""freq"": ""28.57%""}, {""tech"": ""tcp"", ""freq"": ""28.57%""}]",2016,12
devops,2017-01-01,"[{""tech"": ""linux"", ""freq"": ""100.0%""}, {""tech"": ""python"", ""freq"": ""66.67%""}, {""tech"": ""bash"", ""freq"": ""50.0%""}, {""tech"": ""perl"", ""freq"": ""33.33%""}, {""tech"": ""c"", ""freq"": ""33.33%""}, {""tech"": ""shell"", ""freq"": ""33.33%""}, {""tech"": ""postgresql"", ""freq"": ""33.33%""}, {""tech"": ""qt"", ""freq"": ""33.33%""}, {""tech"": ""kernel"", ""freq"": ""16.67%""}, {""tech"": ""puppet"", ""freq"": ""16.67%""}]",2017,01
devops,2017-02-01,"[{""tech"": ""linux"", ""freq"": ""70.0%""}, {""tech"": ""bash"", ""freq"": ""60.0%""}, {""tech"": ""python"", ""freq"": ""50.0%""}, {""tech"": ""git"", ""freq"": ""40.0%""}, {""tech"": ""puppet"", ""freq"": ""30.0%""}, {""tech"": ""mysql"", ""freq"": ""30.0%""}, {""tech"": ""nginx"", ""freq"": ""30.0%""}, {""tech"": ""svn"", ""freq"": ""30.0%""}, {""tech"": ""postgresql"", ""freq"": ""30.0%""}, {""tech"": ""debian"", ""freq"": ""30.0%""}]",2017,02
devops,2017-03-01,"[{""tech"": ""linux"", ""freq"": ""82.35%""}, {""tech"": ""python"", ""freq"": ""82.35%""}, {""tech"": ""git"", ""freq"": ""64.71%""}, {""tech"": ""bash"", ""freq"": ""58.82%""}, {""tech"": ""postgresql"", ""freq"": ""41.18%""}, {""tech"": ""mysql"", ""freq"": ""23.53%""}, {""tech"": ""perl"", ""freq"": ""23.53%""}, {""tech"": ""qt"", ""freq"": ""23.53%""}, {""tech"": ""c"", ""freq"": ""23.53%""}, {""tech"": ""c++"", ""freq"": ""23.53%""}]",2017,03
devops,2017-04-01,"[{""tech"": ""bash"", ""freq"": ""88.0%""}, {""tech"": ""git"", ""freq"": ""84.0%""}, {""tech"": ""python"", ""freq"": ""84.0%""}, {""tech"": ""linux"", ""freq"": ""80.0%""}, {""tech"": ""svn"", ""freq"": ""72.0%""}, {""tech"": ""perl"", ""freq"": ""64.0%""}, {""tech"": ""php"", ""freq"": ""60.0%""}, {""tech"": ""backup"", ""freq"": ""60.0%""}, {""tech"": ""ansible"", ""freq"": ""20.0%""}, {""tech"": ""docker"", ""freq"": ""16.0%""}]",2017,04
devops,2017-05-01,"[{""tech"": ""git"", ""freq"": ""92.31%""}, {""tech"": ""bash"", ""freq"": ""92.31%""}, {""tech"": ""python"", ""freq"": ""92.31%""}, {""tech"": ""integration"", ""freq"": ""88.46%""}, {""tech"": ""c++"", ""freq"": ""88.46%""}, {""tech"": ""opengl"", ""freq"": ""84.62%""}, {""tech"": ""xml"", ""freq"": ""84.62%""}, {""tech"": ""stl"", ""freq"": ""84.62%""}, {""tech"": ""gcc"", ""freq"": ""84.62%""}, {""tech"": ""gdb"", ""freq"": ""84.62%""}]",2017,05
devops,2017-06-01,"[{""tech"": ""python"", ""freq"": ""93.88%""}, {""tech"": ""git"", ""freq"": ""87.76%""}, {""tech"": ""bash"", ""freq"": ""87.76%""}, {""tech"": ""jira"", ""freq"": ""77.55%""}, {""tech"": ""opengl"", ""freq"": ""73.47%""}, {""tech"": ""xml"", ""freq"": ""73.47%""}, {""tech"": ""stl"", ""freq"": ""73.47%""}, {""tech"": ""integration"", ""freq"": ""73.47%""}, {""tech"": ""gcc"", ""freq"": ""73.47%""}, {""tech"": ""gdb"", ""freq"": ""73.47%""}]",2017,06
devops,2017-07-01,"[{""tech"": ""python"", ""freq"": ""85.19%""}, {""tech"": ""bash"", ""freq"": ""75.93%""}, {""tech"": ""c++"", ""freq"": ""66.67%""}, {""tech"": ""git"", ""freq"": ""64.81%""}, {""tech"": ""jira"", ""freq"": ""64.81%""}, {""tech"": ""stl"", ""freq"": ""62.96%""}, {""tech"": ""opengl"", ""freq"": ""61.11%""}, {""tech"": ""xml"", ""freq"": ""61.11%""}, {""tech"": ""integration"", ""freq"": ""61.11%""}, {""tech"": ""gcc"", ""freq"": ""61.11%""}]",2017,07
devops,2017-08-01,"[{""tech"": ""python"", ""freq"": ""80.43%""}, {""tech"": ""bash"", ""freq"": ""76.09%""}, {""tech"": ""integration"", ""freq"": ""73.91%""}, {""tech"": ""git"", ""freq"": ""73.91%""}, {""tech"": ""jira"", ""freq"": ""73.91%""}, {""tech"": ""svn"", ""freq"": ""69.57%""}, {""tech"": ""xml"", ""freq"": ""69.57%""}, {""tech"": ""opengl"", ""freq"": ""67.39%""}, {""tech"": ""stl"", ""freq"": ""67.39%""}, {""tech"": ""gcc"", ""freq"": ""67.39%""}]",2017,08
devops,2017-09-01,"[{""tech"": ""docker"", ""freq"": ""50.0%""}, {""tech"": ""linux"", ""freq"": ""50.0%""}, {""tech"": ""ansible"", ""freq"": ""40.0%""}, {""tech"": ""jira"", ""freq"": ""30.0%""}, {""tech"": ""postgresql"", ""freq"": ""30.0%""}, {""tech"": ""teamcity"", ""freq"": ""30.0%""}, {""tech"": ""integration"", ""freq"": ""30.0%""}, {""tech"": ""bash"", ""freq"": ""30.0%""}, {""tech"": ""python"", ""freq"": ""30.0%""}, {""tech"": ""bitbucket"", ""freq"": ""20.0%""}]",2017,09
devops,2017-10-01,"[{""tech"": ""linux"", ""freq"": ""76.67%""}, {""tech"": ""bash"", ""freq"": ""60.0%""}, {""tech"": ""python"", ""freq"": ""53.33%""}, {""tech"": ""postgresql"", ""freq"": ""33.33%""}, {""tech"": ""jenkins"", ""freq"": ""23.33%""}, {""tech"": ""docker"", ""freq"": ""23.33%""}, {""tech"": ""mysql"", ""freq"": ""23.33%""}, {""tech"": ""web"", ""freq"": ""23.33%""}, {""tech"": ""git"", ""freq"": ""23.33%""}, {""tech"": ""ansible"", ""freq"": ""20.0%""}]",2017,10
devops,2017-11-01,"[{""tech"": ""git"", ""freq"": ""69.23%""}, {""tech"": ""linux"", ""freq"": ""53.85%""}, {""tech"": ""python"", ""freq"": ""46.15%""}, {""tech"": ""jenkins"", ""freq"": ""46.15%""}, {""tech"": ""postgresql"", ""freq"": ""38.46%""}, {""tech"": ""bash"", ""freq"": ""30.77%""}, {""tech"": ""docker"", ""freq"": ""30.77%""}, {""tech"": ""vagrant"", ""freq"": ""30.77%""}, {""tech"": ""api"", ""freq"": ""23.08%""}, {""tech"": ""devops"", ""freq"": ""23.08%""}]",2017,11
devops,2017-12-01,"[{""tech"": ""linux"", ""freq"": ""88.24%""}, {""tech"": ""bash"", ""freq"": ""70.59%""}, {""tech"": ""python"", ""freq"": ""58.82%""}, {""tech"": ""mysql"", ""freq"": ""47.06%""}, {""tech"": ""nginx"", ""freq"": ""41.18%""}, {""tech"": ""postgresql"", ""freq"": ""35.29%""}, {""tech"": ""sql"", ""freq"": ""35.29%""}, {""tech"": ""php"", ""freq"": ""29.41%""}, {""tech"": ""web"", ""freq"": ""23.53%""}, {""tech"": ""apache"", ""freq"": ""23.53%""}]",2017,12
devops,2018-01-01,"[{""tech"": ""linux"", ""freq"": ""72.73%""}, {""tech"": ""python"", ""freq"": ""54.55%""}, {""tech"": ""git"", ""freq"": ""50.0%""}, {""tech"": ""postgresql"", ""freq"": ""40.91%""}, {""tech"": ""bash"", ""freq"": ""36.36%""}, {""tech"": ""mysql"", ""freq"": ""36.36%""}, {""tech"": ""jenkins"", ""freq"": ""31.82%""}, {""tech"": ""redis"", ""freq"": ""31.82%""}, {""tech"": ""perl"", ""freq"": ""31.82%""}, {""tech"": ""nginx"", ""freq"": ""31.82%""}]",2018,01
devops,2018-02-01,"[{""tech"": ""linux"", ""freq"": ""88.24%""}, {""tech"": ""python"", ""freq"": ""79.41%""}, {""tech"": ""git"", ""freq"": ""64.71%""}, {""tech"": ""bash"", ""freq"": ""52.94%""}, {""tech"": ""c++"", ""freq"": ""44.12%""}, {""tech"": ""windows"", ""freq"": ""44.12%""}, {""tech"": ""kernel"", ""freq"": ""35.29%""}, {""tech"": ""postgresql"", ""freq"": ""23.53%""}, {""tech"": ""docker"", ""freq"": ""20.59%""}, {""tech"": ""perl"", ""freq"": ""17.65%""}]",2018,02
devops,2018-03-01,"[{""tech"": ""linux"", ""freq"": ""73.91%""}, {""tech"": ""python"", ""freq"": ""65.22%""}, {""tech"": ""bash"", ""freq"": ""43.48%""}, {""tech"": ""devops"", ""freq"": ""43.48%""}, {""tech"": ""perl"", ""freq"": ""30.43%""}, {""tech"": ""git"", ""freq"": ""30.43%""}, {""tech"": ""nginx"", ""freq"": ""30.43%""}, {""tech"": ""apache"", ""freq"": ""26.09%""}, {""tech"": ""jenkins"", ""freq"": ""26.09%""}, {""tech"": ""focus"", ""freq"": ""21.74%""}]",2018,03
devops,2018-04-01,"[{""tech"": ""linux"", ""freq"": ""90.0%""}, {""tech"": ""git"", ""freq"": ""50.0%""}, {""tech"": ""python"", ""freq"": ""50.0%""}, {""tech"": ""bash"", ""freq"": ""40.0%""}, {""tech"": ""postgresql"", ""freq"": ""30.0%""}, {""tech"": ""c"", ""freq"": ""30.0%""}, {""tech"": ""shell"", ""freq"": ""25.0%""}, {""tech"": ""docker"", ""freq"": ""25.0%""}, {""tech"": ""c++"", ""freq"": ""25.0%""}, {""tech"": ""api"", ""freq"": ""20.0%""}]",2018,04
devops,2018-05-01,"[{""tech"": ""linux"", ""freq"": ""87.5%""}, {""tech"": ""python"", ""freq"": ""62.5%""}, {""tech"": ""bash"", ""freq"": ""56.25%""}, {""tech"": ""mysql"", ""freq"": ""37.5%""}, {""tech"": ""nginx"", ""freq"": ""37.5%""}, {""tech"": ""ansible"", ""freq"": ""31.25%""}, {""tech"": ""docker"", ""freq"": ""31.25%""}, {""tech"": ""jenkins"", ""freq"": ""31.25%""}, {""tech"": ""sql"", ""freq"": ""25.0%""}, {""tech"": ""postgresql"", ""freq"": ""25.0%""}]",2018,05
devops,2018-06-01,"[{""tech"": ""linux"", ""freq"": ""86.67%""}, {""tech"": ""python"", ""freq"": ""60.0%""}, {""tech"": ""postgresql"", ""freq"": ""40.0%""}, {""tech"": ""jenkins"", ""freq"": ""33.33%""}, {""tech"": ""git"", ""freq"": ""33.33%""}, {""tech"": ""bash"", ""freq"": ""33.33%""}, {""tech"": ""debian"", ""freq"": ""26.67%""}, {""tech"": ""windows"", ""freq"": ""26.67%""}, {""tech"": ""mysql"", ""freq"": ""26.67%""}, {""tech"": ""virtualbox"", ""freq"": ""20.0%""}]",2018,06
devops,2018-07-01,"[{""tech"": ""linux"", ""freq"": ""63.64%""}, {""tech"": ""devops"", ""freq"": ""45.45%""}, {""tech"": ""bash"", ""freq"": ""45.45%""}, {""tech"": ""python"", ""freq"": ""45.45%""}, {""tech"": ""docker"", ""freq"": ""36.36%""}, {""tech"": ""git"", ""freq"": ""36.36%""}, {""tech"": ""ansible"", ""freq"": ""27.27%""}, {""tech"": ""mongodb"", ""freq"": ""27.27%""}, {""tech"": ""jenkins"", ""freq"": ""27.27%""}, {""tech"": ""puppet"", ""freq"": ""27.27%""}]",2018,07
devops,2018-08-01,"[{""tech"": ""linux"", ""freq"": ""78.95%""}, {""tech"": ""nginx"", ""freq"": ""52.63%""}, {""tech"": ""git"", ""freq"": ""42.11%""}, {""tech"": ""devops"", ""freq"": ""42.11%""}, {""tech"": ""python"", ""freq"": ""42.11%""}, {""tech"": ""ansible"", ""freq"": ""36.84%""}, {""tech"": ""mysql"", ""freq"": ""36.84%""}, {""tech"": ""apache"", ""freq"": ""31.58%""}, {""tech"": ""postgresql"", ""freq"": ""31.58%""}, {""tech"": ""bash"", ""freq"": ""26.32%""}]",2018,08
devops,2018-09-01,"[{""tech"": ""linux"", ""freq"": ""66.67%""}, {""tech"": ""bash"", ""freq"": ""50.0%""}, {""tech"": ""python"", ""freq"": ""50.0%""}, {""tech"": ""docker"", ""freq"": ""41.67%""}, {""tech"": ""ansible"", ""freq"": ""41.67%""}, {""tech"": ""mysql"", ""freq"": ""41.67%""}, {""tech"": ""sql"", ""freq"": ""41.67%""}, {""tech"": ""oracle"", ""freq"": ""41.67%""}, {""tech"": ""jenkins"", ""freq"": ""33.33%""}, {""tech"": ""nginx"", ""freq"": ""33.33%""}]",2018,09
devops,2018-10-01,"[{""tech"": ""linux"", ""freq"": ""70.0%""}, {""tech"": ""client"", ""freq"": ""50.0%""}, {""tech"": ""focus"", ""freq"": ""50.0%""}, {""tech"": ""share"", ""freq"": ""50.0%""}, {""tech"": ""python"", ""freq"": ""45.0%""}, {""tech"": ""bash"", ""freq"": ""40.0%""}, {""tech"": ""devops"", ""freq"": ""35.0%""}, {""tech"": ""docker"", ""freq"": ""35.0%""}, {""tech"": ""mysql"", ""freq"": ""30.0%""}, {""tech"": ""this"", ""freq"": ""30.0%""}]",2018,10
devops,2018-11-01,"[{""tech"": ""linux"", ""freq"": ""75.0%""}, {""tech"": ""python"", ""freq"": ""56.25%""}, {""tech"": ""ansible"", ""freq"": ""50.0%""}, {""tech"": ""git"", ""freq"": ""50.0%""}, {""tech"": ""docker"", ""freq"": ""43.75%""}, {""tech"": ""devops"", ""freq"": ""43.75%""}, {""tech"": ""mysql"", ""freq"": ""37.5%""}, {""tech"": ""web"", ""freq"": ""31.25%""}, {""tech"": ""ip"", ""freq"": ""31.25%""}, {""tech"": ""bash"", ""freq"": ""31.25%""}]",2018,11
devops,2018-12-01,"[{""tech"": ""linux"", ""freq"": ""69.23%""}, {""tech"": ""oracle"", ""freq"": ""38.46%""}, {""tech"": ""focus"", ""freq"": ""38.46%""}, {""tech"": ""share"", ""freq"": ""38.46%""}, {""tech"": ""postgresql"", ""freq"": ""30.77%""}, {""tech"": ""docker"", ""freq"": ""23.08%""}, {""tech"": ""jenkins"", ""freq"": ""23.08%""}, {""tech"": ""git"", ""freq"": ""23.08%""}, {""tech"": ""sql"", ""freq"": ""23.08%""}, {""tech"": ""bash"", ""freq"": ""23.08%""}]",2018,12
devops,2019-01-01,"[{""tech"": ""linux"", ""freq"": ""85.71%""}, {""tech"": ""bash"", ""freq"": ""57.14%""}, {""tech"": ""docker"", ""freq"": ""42.86%""}, {""tech"": ""python"", ""freq"": ""42.86%""}, {""tech"": ""ansible"", ""freq"": ""35.71%""}, {""tech"": ""java"", ""freq"": ""35.71%""}, {""tech"": ""puppet"", ""freq"": ""28.57%""}, {""tech"": ""mysql"", ""freq"": ""28.57%""}, {""tech"": ""oracle"", ""freq"": ""28.57%""}, {""tech"": ""web"", ""freq"": ""28.57%""}]",2019,01
devops,2019-02-01,"[{""tech"": ""linux"", ""freq"": ""87.5%""}, {""tech"": ""bash"", ""freq"": ""62.5%""}, {""tech"": ""python"", ""freq"": ""43.75%""}, {""tech"": ""docker"", ""freq"": ""37.5%""}, {""tech"": ""ansible"", ""freq"": ""25.0%""}, {""tech"": ""mysql"", ""freq"": ""25.0%""}, {""tech"": ""nginx"", ""freq"": ""25.0%""}, {""tech"": ""postgresql"", ""freq"": ""18.75%""}, {""tech"": ""client"", ""freq"": ""18.75%""}, {""tech"": ""hdfs"", ""freq"": ""18.75%""}]",2019,02
devops,2019-03-01,"[{""tech"": ""linux"", ""freq"": ""88.46%""}, {""tech"": ""bash"", ""freq"": ""61.54%""}, {""tech"": ""python"", ""freq"": ""53.85%""}, {""tech"": ""docker"", ""freq"": ""38.46%""}, {""tech"": ""jenkins"", ""freq"": ""30.77%""}, {""tech"": ""git"", ""freq"": ""30.77%""}, {""tech"": ""java"", ""freq"": ""30.77%""}, {""tech"": ""ansible"", ""freq"": ""26.92%""}, {""tech"": ""sql"", ""freq"": ""26.92%""}, {""tech"": ""javascript"", ""freq"": ""26.92%""}]",2019,03
devops,2019-04-01,"[{""tech"": ""linux"", ""freq"": ""91.67%""}, {""tech"": ""bash"", ""freq"": ""45.83%""}, {""tech"": ""ansible"", ""freq"": ""41.67%""}, {""tech"": ""python"", ""freq"": ""37.5%""}, {""tech"": ""docker"", ""freq"": ""33.33%""}, {""tech"": ""jenkins"", ""freq"": ""33.33%""}, {""tech"": ""git"", ""freq"": ""29.17%""}, {""tech"": ""dns"", ""freq"": ""29.17%""}, {""tech"": ""nginx"", ""freq"": ""25.0%""}, {""tech"": ""teamcity"", ""freq"": ""25.0%""}]",2019,04
devops,2019-05-01,"[{""tech"": ""python"", ""freq"": ""71.43%""}, {""tech"": ""linux"", ""freq"": ""64.29%""}, {""tech"": ""bash"", ""freq"": ""64.29%""}, {""tech"": ""ansible"", ""freq"": ""42.86%""}, {""tech"": ""docker"", ""freq"": ""35.71%""}, {""tech"": ""perl"", ""freq"": ""35.71%""}, {""tech"": ""mongodb"", ""freq"": ""28.57%""}, {""tech"": ""nosql"", ""freq"": ""28.57%""}, {""tech"": ""gitlab"", ""freq"": ""28.57%""}, {""tech"": ""vpn"", ""freq"": ""21.43%""}]",2019,05
devops,2019-06-01,"[{""tech"": ""linux"", ""freq"": ""90.0%""}, {""tech"": ""ansible"", ""freq"": ""55.0%""}, {""tech"": ""git"", ""freq"": ""45.0%""}, {""tech"": ""docker"", ""freq"": ""40.0%""}, {""tech"": ""bash"", ""freq"": ""35.0%""}, {""tech"": ""cloud"", ""freq"": ""30.0%""}, {""tech"": ""devops"", ""freq"": ""30.0%""}, {""tech"": ""share"", ""freq"": ""30.0%""}, {""tech"": ""focus"", ""freq"": ""30.0%""}, {""tech"": ""python"", ""freq"": ""30.0%""}]",2019,06
devops,2019-07-01,"[{""tech"": ""linux"", ""freq"": ""76.92%""}, {""tech"": ""devops"", ""freq"": ""69.23%""}, {""tech"": ""docker"", ""freq"": ""61.54%""}, {""tech"": ""kubernetes"", ""freq"": ""46.15%""}, {""tech"": ""ansible"", ""freq"": ""46.15%""}, {""tech"": ""oracle"", ""freq"": ""38.46%""}, {""tech"": ""focus"", ""freq"": ""38.46%""}, {""tech"": ""sql"", ""freq"": ""38.46%""}, {""tech"": ""share"", ""freq"": ""38.46%""}, {""tech"": ""web"", ""freq"": ""38.46%""}]",2019,07
devops,2019-08-01,"[{""tech"": ""linux"", ""freq"": ""78.26%""}, {""tech"": ""bash"", ""freq"": ""56.52%""}, {""tech"": ""docker"", ""freq"": ""43.48%""}, {""tech"": ""git"", ""freq"": ""39.13%""}, {""tech"": ""kubernetes"", ""freq"": ""34.78%""}, {""tech"": ""ansible"", ""freq"": ""34.78%""}, {""tech"": ""client"", ""freq"": ""30.43%""}, {""tech"": ""devops"", ""freq"": ""30.43%""}, {""tech"": ""focus"", ""freq"": ""30.43%""}, {""tech"": ""share"", ""freq"": ""30.43%""}]",2019,08
devops,2019-09-01,"[{""tech"": ""linux"", ""freq"": ""89.66%""}, {""tech"": ""python"", ""freq"": ""55.17%""}, {""tech"": ""bash"", ""freq"": ""48.28%""}, {""tech"": ""ansible"", ""freq"": ""37.93%""}, {""tech"": ""docker"", ""freq"": ""37.93%""}, {""tech"": ""cloud"", ""freq"": ""34.48%""}, {""tech"": ""devops"", ""freq"": ""31.03%""}, {""tech"": ""share"", ""freq"": ""31.03%""}, {""tech"": ""focus"", ""freq"": ""31.03%""}, {""tech"": ""git"", ""freq"": ""27.59%""}]",2019,09
devops,2019-10-01,"[{""tech"": ""linux"", ""freq"": ""83.33%""}, {""tech"": ""bash"", ""freq"": ""66.67%""}, {""tech"": ""python"", ""freq"": ""62.5%""}, {""tech"": ""ansible"", ""freq"": ""45.83%""}, {""tech"": ""docker"", ""freq"": ""45.83%""}, {""tech"": ""devops"", ""freq"": ""41.67%""}, {""tech"": ""mysql"", ""freq"": ""33.33%""}, {""tech"": ""gitlab"", ""freq"": ""25.0%""}, {""tech"": ""sql"", ""freq"": ""25.0%""}, {""tech"": ""git"", ""freq"": ""25.0%""}]",2019,10
